"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"30","17212813","Mstn","17700","myostatin",0.7975837395274,2.15879104818128,0.872004058655149,0.401400678007271,0.667014738543284,-6.12932775367267
"31","17212821","Ormdl1","227102","ORM1-like 1 (S. cerevisiae)",-0.418298464436315,5.85487693441151,-2.53008912581537,0.0275184545631331,0.178203576281224,-3.83512435518881
"32","17212874","Coq10b","67876","coenzyme Q10B",-0.213706570821069,8.91581651838081,-1.14028505696519,0.277819792356753,0.562387995848454,-5.86624964602834
"33","17212882","Hspe1","15528","heat shock protein 1 (chaperonin 10)",-0.32385633947337,7.61255275646048,-2.09697611163758,0.0593189449271466,0.258185641244231,-4.55066070992879
"34","17212931","1700066M21Rik","73467","RIKEN cDNA 1700066M21 gene",-0.194917084310304,5.59491113774423,-0.878094919146251,0.398224846943443,0.664349252909281,-6.12401726772714
"35","17212982","Aox1","11761","aldehyde oxidase 1",-0.483302023899326,7.21162390743395,-2.24338147042605,0.0458761579509104,0.229774576518079,-4.31402292639562
"36","17213139","Bzw1","66882","basic leucine zipper and W2 domains 1",-0.137858385862746,9.84457965499911,-0.834749005559391,0.421200722868889,0.678924369596677,-6.16110540027442
"37","17213213","Casp8","12370","caspase 8",0.637718055448419,8.58499180193764,3.98744388099798,0.00203317548668102,0.0506990554050588,-1.30359094882843
"38","17213226","Stradb","227154","STE20-related kinase adaptor beta",0.106311508759351,6.72797226275894,0.610907926604116,0.553381229237724,0.77063949226781,-6.32555004221157
"39","17213295","Nop58","55989","NOP58 ribonucleoprotein",0.0292216744089426,6.44608822150627,0.08795809980236,0.931453391762414,0.972393210774631,-6.51698583187356
"40","17213349","Carf","241066","calcium response factor",0.0567190701118268,5.37066272370369,0.329151770652935,0.74807652824204,0.886207801377228,-6.46366380059965
"41","17213446","Abi2","329165","abl interactor 2",-0.178601131249276,6.28003503142811,-1.13462154167947,0.280088883987275,0.563752548487669,-5.87239240187597
"42","17213598","Zdbf2","73884","zinc finger, DBF-type containing 2",0.631338787671714,3.0664202706592,2.90555752798482,0.0139778264530411,0.12882615967754,-3.18784782949048
"43","17213645","Fastkd2","75619","FAST kinase domains 2",-0.414423311286551,4.7632131994514,-1.70697244375435,0.115194906975042,0.361442069313319,-5.14393671081374
"44","17213687","Ccnyl1","227210","cyclin Y-like 1",-0.015001297080584,6.65799774314059,-0.0820254493388673,0.936065082857177,0.974650206722274,-6.51752278539394
"45","17213770","Map2","17756","microtubule-associated protein 2",0.402657562273125,3.81583346282423,2.48300231748034,0.0299440463392323,0.185876074882362,-3.91493116993624
"46","17213990","Atic","108147","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",-0.207376827496634,7.74867360180009,-1.2590305454069,0.233471095284314,0.519368601213866,-5.73203534248798
"47","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",0.0400117007694361,4.96631714255481,0.23255083869299,0.820279233399734,0.925461731757557,-6.49236299110276
"48","17214100","Rpl37a","19981","ribosomal protein L37a",-0.21148035068583,2.15554826579991,-1.07063238516407,0.306726561211763,0.585651009381753,-5.94009662982968
"49","17214126","Rufy4","435626","RUN and FYVE domain containing 4",0.51035462123947,4.3184574244939,2.02765140722865,0.066909923256285,0.275331031170961,-4.66038474440647
"50","17214142","Cxcr2","12765","chemokine (C-X-C motif) receptor 2",0.236769144569649,2.76993714681856,0.450045106824623,0.661211193035724,0.839368326414868,-6.41417102803363
"51","17214162","Gpbar1","227289","G protein-coupled bile acid receptor 1",0.509575588628055,2.84553041153701,2.15924493273005,0.0531991130514819,0.24538879419399,-4.45078512736744
"52","17214166","Pnkd","56695","paroxysmal nonkinesiogenic dyskinesia",0.121399970546727,7.77933165269726,0.717987261915415,0.487381447785361,0.72946867811603,-6.25266969320266
"53","17214197","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",0.483452866761483,6.03639857581216,1.54224974059744,0.150608842229396,0.413359639891121,-5.37376507136807
"54","17214341","Ttll4","67534","tubulin tyrosine ligase-like family, member 4",0.160787855861543,6.00850091562622,0.676075831861558,0.51262687329635,0.743211806242028,-6.28248493326381
"55","17214449","Stk16","20872","serine/threonine kinase 16",0.00612274977961214,8.46608669218952,0.030902754873589,0.975887552609238,0.991175608263691,-6.52059768241607
"56","17214462","Dnajb2","56812","DnaJ heat shock protein family (Hsp40) member B2",-0.574584833281045,6.08945985044555,-2.85674600645459,0.0152674605756926,0.133830485740414,-3.27281663490438
"57","17214476","Des","13346","desmin",0.164686606442638,9.61990027660164,0.470838753943273,0.646737207989827,0.832739644606724,-6.40416111772808
"58","17214487","Speg","11790","SPEG complex locus",0.328943540114739,4.52153090628605,1.08632016302372,0.300024800874162,0.582189794845605,-5.9237900985625
"59","17214672","Mogat1","68393","monoacylglycerol O-acyltransferase 1",-0.883671041402577,3.45870985550338,-4.00447282139553,0.0019739825374296,0.0506990554050588,-1.27446369123107
"60","17214711","Kcne4","57814","potassium voltage-gated channel, Isk-related subfamily, gene 4",0.86060870176175,4.58602302577869,2.98169113460827,0.012180471271204,0.120258967626861,-3.05500796384845
"61","17214759","Rhbdd1","76867","rhomboid domain containing 1",0.0679554714031019,7.24129383731195,0.397254738479981,0.698599433671039,0.861752560899301,-6.43761994090096
"62","17214841","Agfg1","15463","ArfGAP with FG repeats 1",0.177263236901579,9.42434540636994,1.16196381538661,0.269265632198562,0.556361531118488,-5.84251453271929
"63","17214857","Ccl20","20297","chemokine (C-C motif) ligand 20",-0.106156156881211,2.1736724271259,-0.365787066316102,0.721296857544637,0.873962354637863,-6.45024626891549
"64","17214924","Sp140","434484","Sp140 nuclear body protein",0.420313954423673,3.27556961751181,0.884058797491899,0.395131950695804,0.662502919188968,-6.11878638262654
"65","17215222","Eif4e2","26987","eukaryotic translation initiation factor 4E member 2",0.00781819622787161,8.0508577247705,0.0519989848842544,0.959439697140852,0.983198214404087,-6.51966601251156
"66","17215309","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",-0.163263650385054,5.66510130482853,-0.919747437795387,0.376969881540005,0.6448338429107,-6.08684562387078
"67","17215395","Dgkd","227333","diacylglycerol kinase, delta",0.141666451587668,8.5124086111605,0.655700468978839,0.525175698623604,0.752000049440179,-6.29638373907461
"68","17215605","Ackr3","12778","atypical chemokine receptor 3",-0.0507243411664771,7.85763254862178,-0.272794965325426,0.789944389638931,0.908778689578699,-6.4815900170224
"69","17215612","Cops8","108679","COP9 signalosome subunit 8",-0.210841682861957,8.00583417690703,-1.48944419478246,0.163811846035126,0.433095659997716,-5.44430838935436
"70","17215647","Prlh","623503","prolactin releasing hormone",0.449410549221863,2.54260168006362,1.58645306493416,0.140275203516132,0.398881974910639,-5.31350380579555
"71","17215650","Lrrfip1","16978","leucine rich repeat (in FLII) interacting protein 1",-0.0169588614141372,5.17670985314756,-0.0797458368295252,0.937837777739111,0.975177384622951,-6.51771915333701
"72","17215697","Ramp1","51801","receptor (calcitonin) activity modifying protein 1",-0.29280910613931,2.60324826302401,-0.871697300846079,0.401561080737239,0.667014738543284,-6.12959435805484
"73","17215705","Ube2f","67921","ubiquitin-conjugating enzyme E2F (putative)",-0.405249487441191,5.39389962630756,-2.20761959578485,0.0488630259956339,0.236302771575062,-4.37239554610322
"74","17215750","Klhl30","70788","kelch-like 30",0.228719246983713,2.65919066427854,0.615678802627661,0.550337214149305,0.769551466647712,-6.32253497305046
"75","17215773","Traf3ip1","74019","TRAF3 interacting protein 1",-0.353739144623678,4.27830425107707,-1.28777057611604,0.223638918096346,0.510337538948839,-5.69804627460668
"76","17215799","Twist2","13345","twist basic helix-loop-helix transcription factor 2",0.58534921764273,2.98609772371487,1.06529845793493,0.309030719992547,0.588125978850786,-5.94559713651346
"77","17215813","Or9s15","258483","olfactory receptor family 9 subfamily S member 15",-0.166215106613586,2.99647614539505,-0.455407395989947,0.657464493432013,0.83740668002465,-6.41163130308189
"78","17215820","Gpc1","14733","glypican 1",0.0978630068295292,5.23901633462784,0.31206362629372,0.760689534975521,0.89222848315003,-6.46944788544561
"79","17215834","Dusp28","67446","dual specificity phosphatase 28",-0.543045415872942,5.64758273920915,-1.89394696231223,0.0841716289943089,0.311243000748918,-4.86715251582562
"80","17215839","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",-0.223318683853609,7.93878855640956,-1.57424167224387,0.143066240837686,0.402621139168334,-5.33025891815722
"81","17216133","Gal3st2c","619597","galactose-3-O-sulfotransferase 2C",-0.353973548620553,2.24683478858575,-1.70431837081214,0.115701193490521,0.36146741849529,-5.14775000214886
"82","17216353","Zcchc2","227449","zinc finger, CCHC domain containing 2",0.0575236904766827,7.33126421132126,0.219644053908653,0.830075851999361,0.931214608348642,-6.49545827485925
"83","17216373","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",-0.256718063779878,6.96675459638086,-1.21768444782516,0.248223433414029,0.53347467181247,-5.77992128748786
"84","17216563","Nifk","67949","nucleolar protein interacting with the FHA domain of MKI67",-0.0390653930362417,7.39023920846142,-0.123008747487795,0.904266326167172,0.965085212054674,-6.51305009445765
"85","17216638","Tmem185b","226351","transmembrane protein 185B",-0.351887325786706,6.09681978870536,-1.80279827203327,0.0981956303666361,0.333316755782037,-5.00402550580153
"86","17216642","Sctr","319229","secretin receptor",-0.509323724898109,7.13500019423996,-1.64138730617937,0.12830098877794,0.379825606047326,-5.23714122838599
"87","17216836","R3hdm1","226412","R3H domain containing 1",0.183929722003823,8.60053843678871,0.859208893582952,0.408128361963676,0.671063573257633,-6.1403785920064
"88","17216870","Ubxn4","67812","UBX domain protein 4",-0.485183781751678,8.28793602983438,-3.43337935971754,0.00540262202718992,0.0802621168106591,-2.26396176616934
"89","17216937","Yod1","226418","YOD1 deubiquitinase",-0.120505622251573,5.59811267555193,-0.611205992374669,0.553190776372424,0.77063949226781,-6.32536231413054
"90","17217116","Rab29","226422","RAB29, member RAS oncogene family",0.034353247781044,5.89938747497503,0.128708159937136,0.899856651402927,0.963778186662276,-6.51228681284539
"91","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-0.167956749709183,3.60678019644064,-0.550084720289195,0.592995273258109,0.798502656646922,-6.36205571129786
"92","17217216","Rbbp5","213464","retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit",-0.244304309187044,7.21153652733298,-1.19932323341459,0.255008516369775,0.541632190342357,-5.80079651668926
"93","17217247","Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",-0.3928147284502,4.83710214996416,-2.58911078433082,0.0247482727388214,0.170290296498848,-3.7345637346609
"94","17217283","Ppp1r15b","108954","protein phosphatase 1, regulatory subunit 15B",-0.512584584394837,9.72848466070326,-2.83761119735037,0.0158048385729785,0.134758874368628,-3.30607582603827
"95","17217291","Plekha6","240753","pleckstrin homology domain containing, family A member 6",-0.170901253738495,3.37268234842484,-0.696013946177521,0.500521146815939,0.735581133966287,-6.26850592907496
"96","17217415","Mybph","53311","myosin binding protein H",0.188949485302455,4.28571969130951,0.372866955243236,0.716164804371596,0.870587840314221,-6.44749396405922
"97","17217552","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.00806011371082249,2.16468654308,-0.0302064022620099,0.976430712687747,0.991289351031716,-6.52062035308401
"98","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",-0.244677504277518,3.06775981694504,-0.771342722356743,0.456371145514292,0.706159011953301,-6.21236104393798
"99","17217619","Phlda3","27280","pleckstrin homology like domain, family A, member 3",-0.188119120699692,9.61306830313325,-1.07352508911219,0.305482390327564,0.585010631402429,-5.93710426772455
"100","17217625","Tnni1","21952","troponin I, skeletal, slow 1",0.582178776283642,3.77450073789962,0.682195592457104,0.508892777058863,0.740253342427397,-6.2782339384163
"101","17217666","Tmem9","66241","transmembrane protein 9",-0.169471733176559,6.11192246378528,-0.777343718948256,0.452963697617275,0.703311116444065,-6.20766479962043
"102","17217678","Cacna1s","12292","calcium channel, voltage-dependent, L type, alpha 1S subunit",1.09493826338757,5.27104643720988,0.810471241614664,0.434449209469363,0.689236307029292,-6.1811555588312
"103","17217777","Ddx59","67997","DEAD box helicase 59",0.189829584483254,4.77142256808601,1.16974689068358,0.266245122971256,0.553255089934928,-5.83390795385891
"104","17218006","B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",0.821339936735751,7.07388661300447,1.70303858735844,0.115946032287096,0.36147317105153,-5.14958752789323
"105","17218027","Uchl5","56207","ubiquitin carboxyl-terminal esterase L5",0.212115169780573,7.01282319612501,1.17934555237578,0.262556602306031,0.549110313424979,-5.82323217045248
"106","17218149","Ivns1abp","117198","influenza virus NS1A binding protein",0.587127309007316,11.2194983601847,2.8572464176198,0.01525365443639,0.133830485740414,-3.27194644916373
"107","17218233","Colgalt2","269132","collagen beta(1-O)galactosyltransferase 2",-1.24672126949761,4.48597359516584,-7.04605491092994,1.8795232650403e-05,0.00498500829614098,3.282488661129
"108","17218449","Angptl1","72713","angiopoietin-like 1",-0.0924085945315385,4.82010790648567,-0.331661345851024,0.746230515410335,0.886207801377228,-6.46278887990253
"109","17218514","Astn1","11899","astrotactin 1",-0.0703826400507799,2.19319152177456,-0.263374520847831,0.797014923137183,0.912650791274942,-6.48426375486491
"110","17218598","4930523C07Rik","67647","RIKEN cDNA 4930523C07 gene",0.105475314107761,6.73234490818864,0.521729949010559,0.611957482691746,0.809360370404337,-6.37783694981711
"111","17218620","Rc3h1","381305","RING CCCH (C3H) domains 1",-0.0837354134874122,9.34809708867637,-0.368483663265396,0.719340453804731,0.872455118329068,-6.44920403676434
"112","17218835","Sell","20343","selectin, lymphocyte",0.351712803074109,5.26390682399909,1.03359063620366,0.322996623775539,0.600230049631776,-5.97783179254574
"113","17218907","Nme7","171567","NME/NM23 family member 7",-0.352962172527166,4.33849979445511,-1.5029455220005,0.160344806931503,0.429771221150813,-5.42642502817148
"114","17218942","Gpr161","240888","G protein-coupled receptor 161",-0.187029258763688,3.34800535596971,-0.673432500073457,0.514244769469151,0.744374154872807,-6.2843101801057
"115","17219011","Cd247","12503","CD247 antigen",-0.054430407964837,3.94647630319306,-0.294055252720268,0.774060501473293,0.897405727418371,-6.47521548172204
"116","17219079","Fam78b","226610","family with sequence similarity 78, member B",0.577999811137113,4.79732719003909,2.49469365062279,0.0293229940954199,0.184563214703665,-3.89515242329518
"117","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",0.153841821073502,4.75965296073107,0.347956537134628,0.734284734319085,0.881446085060506,-6.45694950966319
"118","17219222","Mpz","17528","myelin protein zero",-0.267765641640318,6.38762572925649,-0.333707193839563,0.74472683935093,0.886207801377228,-6.46207081021288
"119","17219242","Apoa2","11807","apolipoprotein A-II",0.522503077611005,4.39066110986636,1.90834488502595,0.0821323388047484,0.306813186252053,-4.84521625055719
"120","17219248","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",0.992408007683272,3.91394187581496,2.19419734880758,0.050031203595275,0.238808374343705,-4.39421304384928
"121","17219397","Cd48","12506","CD48 antigen",-0.372496329135957,3.47549389433735,-1.46050294743744,0.171460392565346,0.44511136526946,-5.48228051017494
"122","17219499","Dcaf8","98193","DDB1 and CUL4 associated factor 8",0.117736488648035,8.28167629641735,0.657647379809556,0.52396893895902,0.751747912177498,-6.29507264944142
"123","17219546","Slamf9","98365","SLAM family member 9",0.262527787773474,3.84307054704955,0.993378959323359,0.341373860375584,0.61302310108835,-6.01755405486926
"124","17219581","Tagln2","21346","transgelin 2",-0.129166622833661,7.62531957934156,-0.764858302178107,0.460071465431123,0.708578626411221,-6.21739887104426
"125","17219633","Or10j3","258880","olfactory receptor family 10 subfamily J member 3B",0.126964411366546,1.88321698492309,0.307531114293752,0.764047408611761,0.892535861711637,-6.47093126055309
"126","17219639","Or10j2","258645","olfactory receptor family 10 subfamily J member 2",0.354166521987473,1.69057784075982,0.755932268144488,0.465196226166892,0.711512445526558,-6.22427102317377
"127","17219662","Ifi209","236312","interferon activated gene 209",-0.0277081885754651,4.09380197809327,-0.0822666812692754,0.935877514618565,0.974628823451602,-6.51750168203217
"128","17219680","Or10aa3","258711","olfactory receptor family 10 subfamily AA member 3",0.249501293574614,1.7595273498804,1.1308450428285,0.281609881563037,0.564814955986246,-5.87647503205114
"129","17219688","Or6k4","258716","olfactory receptor family 6 subfamily K member 4",0.59458265021597,1.71643525496971,1.39045431591181,0.191236490201575,0.470035770988285,-5.57208026194148
"130","17219869","Sdccag8","76816","serologically defined colon cancer antigen 8",0.0812299519665114,4.97452387121645,0.382454308117236,0.70923838077071,0.866319018588464,-6.44368491103817
"131","17219963","Desi2","78825","desumoylating isopeptidase 2",0.169489552406295,6.15248938151097,1.14249725556916,0.276937347730603,0.561476519808224,-5.86384370469888
"132","17220018","Cnst","226744","consortin, connexin sorting protein",-1.30613903379775,6.48029144682982,-5.45649550379454,0.000182482349526478,0.014209202284547,1.07356585743277
"133","17220148","Lin9","72568","lin-9 DREAM MuvB core complex component",0.230219754670918,5.03665380521904,1.12792733029031,0.282789357732404,0.565869651018031,-5.87962188342551
"134","17220166","Acbd3","170760","acyl-Coenzyme A binding domain containing 3",-0.236104518226416,8.10604994178858,-1.55437802676175,0.147709720392886,0.409074754608617,-5.35733866523363
"135","17220255","Cnih4","98417","cornichon family AMPA receptor auxiliary protein 4",0.090077144452172,6.83983876657992,0.548133544693607,0.594290270463252,0.798915396620746,-6.36316702856588
"136","17220370","1700047M11Rik","67330","RIKEN cDNA 1700047M11 gene",-0.125924327078235,2.46812195807448,-0.389033273835959,0.704501106597561,0.864513976234861,-6.44101661609204
"137","17220432","Tlr5","53791","toll-like receptor 5",0.368174291430578,5.76641575618364,1.67435739717628,0.121555690097143,0.370483263486458,-5.19055650220682
"138","17220452","Taf1a","21339","TATA-box binding protein associated factor, RNA polymerase I, A",0.111046705972198,5.85784100915413,0.632991197389717,0.539370449236242,0.76259427460467,-6.31141041537983
"139","17220529","Mir194-1","387189","microRNA 194-1",-0.119282950711203,3.35019173979369,-0.460310980714742,0.654046845178376,0.835639006265781,-6.40928347784125
"140","17220548","Eprs","107508","glutamyl-prolyl-tRNA synthetase",0.262835883312979,8.55919294372099,1.97879507242969,0.0727954148720374,0.28661352616622,-4.73671351326154
"141","17220627","Esrrg","26381","estrogen-related receptor gamma",0.964371793516295,5.7934171576671,3.30175892812853,0.00683984305584757,0.0892851996216344,-2.49445139745623
"142","17220724","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",0.211198417057957,6.96654249852187,1.6012070106087,0.136966628508128,0.394666803627123,-5.29315229444166
"143","17220797","Pacc1","66950","proton activated chloride channel 1",-0.388774361544247,4.04754219739832,-2.14939923883172,0.0541252761728275,0.246572891732025,-4.46665605638895
"144","17220809","Ints7","77065","integrator complex subunit 7",-0.366378258741011,7.15541799468596,-2.58223153301338,0.0250565035427288,0.171673422471339,-3.7463128435345
"145","17220833","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",-0.613513178591144,7.94939266608864,-2.49937573345208,0.0290778185453776,0.183624535944024,-3.88722460682557
"146","17220882","Kcnh1","16510","potassium voltage-gated channel, subfamily H (eag-related), member 1",0.0965542631487732,3.4349556619413,0.521632043715357,0.612023483583388,0.809360370404337,-6.37789006539533
"147","17220944","Lamb3","16780","laminin, beta 3",-0.0288560371207232,3.61326403832152,-0.0902473380486516,0.929674563834482,0.972393210774631,-6.51676862921621
"148","17220974","Plxna2","18845","plexin A2",0.3572013737886,7.64460691881228,2.164405167512,0.0527197217997628,0.244283221060191,-4.44245548332919
"149","17221010","Mir3962","100628615","microRNA 3962",0.981295305262198,2.31736174786783,2.15484877595336,0.0536107785068912,0.245540732015471,-4.45787516311122
"150","17221014","Cd34","12490","CD34 antigen",-0.362812948076334,9.33600979797924,-2.04678063057117,0.0647289971476212,0.269588649790414,-4.63026958277415
"151","17221071","Sox17","20671","SRY (sex determining region Y)-box 17",0.592643453607584,6.76728410161172,1.64939717650769,0.126632496072143,0.376797865671063,-5.22587481255121
"152","17221186","Snhg6","73824","small nucleolar RNA host gene 6",0.073128988108178,5.89355449564597,0.345631065347032,0.73598512391614,0.881446085060506,-6.45779960931626
"153","17221191","Snord87","266793","small nucleolar RNA, C/D box 87",-0.159782575220783,5.29779402611514,-0.538897917329034,0.600439850361657,0.80357030432575,-6.36837651873386
"154","17221197","Tcf24","100039596","transcription factor 24",1.02259244559725,5.0272097435118,3.97465999728541,0.00207882068368866,0.0511810915161322,-1.32547593693754
"155","17221375","Eya1","14048","EYA transcriptional coactivator and phosphatase 1",0.629794007891721,5.89300490415395,1.28718699854233,0.223835167731586,0.510386167922549,-5.69874208256429
"156","17221502","Jph1","57339","junctophilin 1",0.756688623955465,5.70920512498298,1.68149180614378,0.120138179220486,0.367789231768907,-5.18040367112331
"157","17221686","Kcnq5","226922","potassium voltage-gated channel, subfamily Q, member 5",0.198646438838177,4.07038066848509,0.608666736173888,0.554814435946146,0.771031272636138,-6.3269588496488
"158","17221756","Ogfrl1","70155","opioid growth factor receptor-like 1",-0.179598164808766,4.9903308799939,-0.888951996248769,0.392606679668373,0.659940326800511,-6.11447165552393
"159","17221786","Sdhaf4","68002","succinate dehydrogenase complex assembly factor 4",-0.910755701484022,6.01841689865275,-3.8432884397284,0.00261428949330801,0.0577817393691373,-1.55125776802089
"160","17222001","Prim2","19076","DNA primase, p58 subunit",-0.0963849947284636,5.02946839267971,-0.452013779064208,0.659834527280263,0.838261368752522,-6.41324197904142
"161","17222020","Bag2","213539","BCL2-associated athanogene 2",0.0126374590746039,4.76287263500032,0.0576597659345296,0.955029231450173,0.981090768576014,-6.51933536397395
"162","17222072","Ccdc115","69668","coiled-coil domain containing 115",-0.185323468493857,5.29872946583965,-0.806897613781109,0.436422268985446,0.690863792601758,-6.18406261589156
"163","17222096","Fam168b","214469","family with sequence similarity 168, member B",-0.0346588232163381,9.52635504252474,-0.241517839256321,0.813491651133182,0.920858960740494,-6.49010954254514
"164","17222149","Neurl3","214854","neuralized E3 ubiquitin protein ligase 3",-0.395944444175519,6.98232290543813,-1.19725912236951,0.255780365590516,0.542200177420808,-5.80312803616555
"165","17222193","Ankrd23","78321","ankyrin repeat domain 23",0.727148168086816,7.21795088640953,1.01797681456443,0.330043618127154,0.604528674819296,-5.99341063912457
"166","17222332","Mgat4a","269181","mannoside acetylglucosaminyltransferase 4, isoenzyme A",0.33024030996865,6.13534687189643,1.97547690243917,0.0732121214687078,0.286904167813605,-4.74186614939834
